variant,week,date,seed,mv,sum_q_kW,n_obl,n_fail,clean_in_box,viol_K,warm
nested,w03-jan-scarcity,2024-01-14,0,10.455450523024865,215.53909605485802,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-14,0,10.902498468512135,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-14,0,7.925615458086213,86.54609035539696,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-14,0,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-14,0,8.422131263047959,123.24348909610832,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,1,9.015942583228991,215.53909605485802,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-14,1,9.462990528716261,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-14,1,1.1878252726245364,86.54609035539696,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-14,1,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-14,1,1.684341077586339,123.24348909610832,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,2,4.918292718972111,215.53909605485802,1,1,0,0.23375428188194292,1
single03,w03-jan-scarcity,2024-01-14,2,1.8149790118059173,248.8006451974789,1,1,0,2.196006029600568,1
single005,w03-jan-scarcity,2024-01-14,2,-1.61948318981797,86.54609035539696,1,1,0,0.0998229619605695,1
ctxfree,w03-jan-scarcity,2024-01-14,2,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-14,2,-0.7050566304111499,123.24348909610832,1,1,0,1.4305297575886016,1
nested,w03-jan-scarcity,2024-01-14,3,-3.8013360278157506,215.53909605485802,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-14,3,-8.578267663888596,248.8006451974789,1,0,0,0.7216028674229733,0
single005,w03-jan-scarcity,2024-01-14,3,-8.442482255097048,86.54609035539696,1,0,0,0.0,1
ctxfree,w03-jan-scarcity,2024-01-14,3,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-14,3,-8.545897746423407,123.24348909610832,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,4,11.67082643907736,215.53909605485802,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-14,4,12.117874384564743,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-14,4,8.407798100294713,86.54609035539696,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-14,4,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-14,4,8.904313905256572,123.24348909610832,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,5,-4.412807586530107,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,6,19.84188491275063,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,7,-5.5211481634553365,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,8,14.174490689455524,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,9,-3.5130148404501824,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,10,5.109804747805583,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,11,4.383976678253191,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,12,-2.532243691610347,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,13,11.82325561790168,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,14,-3.303902350172052,215.53909605485802,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,15,10.441686116343305,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-14,16,-3.1021282886202926,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,17,-1.7713818228709215,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,18,4.918448788990588,215.53909605485802,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-14,19,14.056895865665865,215.53909605485802,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,0,263.90472951261654,1048.1398981461678,1,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-15,0,319.00133218244144,1360.0116173399665,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-15,0,214.39938266153445,757.2828229643818,1,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-15,0,203.3372171860891,812.6222022086596,1,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-15,0,299.72145816788094,1222.8039981033164,1,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,1,252.22670394597367,1048.1398981461678,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-15,1,296.77399945682004,1360.0116173399665,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-15,1,201.56578148406948,757.2828229643818,1,0,0,0.0,1
ctxfree,w03-jan-scarcity,2024-01-15,1,191.14995839982367,812.6222022086596,1,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-15,1,292.3287485943776,1222.8039981033164,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,2,243.55186965034613,1048.1398981461678,3,0,0,0.0,3
single03,w03-jan-scarcity,2024-01-15,2,276.4011610934027,1360.0116173399665,3,1,0,0.0,2
single005,w03-jan-scarcity,2024-01-15,2,194.84462156577933,757.2828229643818,3,0,0,0.0,3
ctxfree,w03-jan-scarcity,2024-01-15,2,187.91088069957163,812.6222022086596,3,0,0,0.0,3
windowonly,w03-jan-scarcity,2024-01-15,2,261.37073305477145,1222.8039981033164,3,2,0,0.0,3
nested,w03-jan-scarcity,2024-01-15,3,267.33735108144424,1048.1398981461678,2,0,0,0.0,2
single03,w03-jan-scarcity,2024-01-15,3,311.5242037427157,1360.0116173399665,2,1,0,0.0,1
single005,w03-jan-scarcity,2024-01-15,3,217.81642421033325,757.2828229643818,2,0,0,0.0,2
ctxfree,w03-jan-scarcity,2024-01-15,3,206.75960608007074,812.6222022086596,2,0,0,0.0,2
windowonly,w03-jan-scarcity,2024-01-15,3,309.0829493311328,1222.8039981033164,2,2,0,0.0,2
nested,w03-jan-scarcity,2024-01-15,4,263.2499821986229,1048.1398981461678,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-15,4,313.5902688810073,1360.0116173399665,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-15,4,212.48355315859806,757.2828229643818,1,0,0,0.0,1
ctxfree,w03-jan-scarcity,2024-01-15,4,205.46011479655442,812.6222022086596,1,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-15,4,301.84231863861856,1222.8039981033164,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,5,246.7473388830457,1048.1398981461678,3,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-15,6,294.10676534702054,1048.1398981461678,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,7,264.7733741800163,1048.1398981461678,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,8,211.26737196873108,1048.1398981461678,4,0,0,0.0,3
nested,w03-jan-scarcity,2024-01-15,9,220.11915417323348,1048.1398981461678,5,1,0,0.0,4
nested,w03-jan-scarcity,2024-01-15,10,257.43895285625,1048.1398981461678,1,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,11,273.49748407469724,1048.1398981461678,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,12,249.38914960043007,1048.1398981461678,3,2,0,0.0,3
nested,w03-jan-scarcity,2024-01-15,13,217.9361703165481,1048.1398981461678,3,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-15,14,249.1350893820005,1048.1398981461678,2,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,15,233.1011701544278,1048.1398981461678,1,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,16,253.88492688647193,1048.1398981461678,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,17,258.11954616562053,1048.1398981461678,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-15,18,244.167241268875,1048.1398981461678,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-15,19,254.812058033347,1048.1398981461678,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,0,369.1598860839099,973.4999324380809,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-16,0,444.1933685552916,1244.0032259873947,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-16,0,303.2303758313034,757.2828229643818,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-16,0,295.0184101996874,812.6222022086596,1,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-16,0,445.3213946318915,1127.2851727653738,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,1,376.0394345084769,973.4999324380809,2,0,0,0.0,2
single03,w03-jan-scarcity,2024-01-16,1,459.0644567733891,1244.0032259873947,2,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-16,1,265.75065104874534,757.2828229643818,3,0,0,0.0,3
ctxfree,w03-jan-scarcity,2024-01-16,1,292.12771613977964,812.6222022086596,2,0,0,0.0,2
windowonly,w03-jan-scarcity,2024-01-16,1,439.0761140692979,1127.2851727653738,2,2,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,2,390.36449449018403,973.4999324380809,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-16,2,477.56296779569345,1244.0032259873947,1,0,0,0.0,1
single005,w03-jan-scarcity,2024-01-16,2,288.56022507992475,757.2828229643818,2,0,0,0.0,2
ctxfree,w03-jan-scarcity,2024-01-16,2,306.24987087564205,812.6222022086596,1,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-16,2,420.5382028618137,1127.2851727653738,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,3,408.9776943281677,973.4999324380809,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-16,3,496.305980036916,1244.0032259873947,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-16,3,291.96296001096994,757.2828229643818,3,0,0,0.0,2
ctxfree,w03-jan-scarcity,2024-01-16,3,309.0047005302471,812.6222022086596,2,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-16,3,468.4978590504818,1127.2851727653738,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,4,398.40510244094025,973.4999324380809,1,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-16,4,487.1031835882419,1244.0032259873947,1,0,0,0.0,1
single005,w03-jan-scarcity,2024-01-16,4,298.05328298434006,757.2828229643818,1,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-16,4,304.39086577374087,812.6222022086596,1,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-16,4,456.28761213027883,1127.2851727653738,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,5,409.3215482611255,973.4999324380809,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-16,6,269.44922998027585,973.4999324380809,3,1,0,1.5219543795418815,3
nested,w03-jan-scarcity,2024-01-16,7,331.41835829029833,973.4999324380809,3,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,8,404.61542494311584,973.4999324380809,2,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,9,392.470489437212,973.4999324380809,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-16,10,337.74924924640584,973.4999324380809,3,2,0,0.0,3
nested,w03-jan-scarcity,2024-01-16,11,341.4800963575036,973.4999324380809,2,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-16,12,411.8478417871578,973.4999324380809,2,1,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,13,389.75548548413803,973.4999324380809,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-16,14,357.0692910877823,973.4999324380809,2,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,15,398.3255435236342,973.4999324380809,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-16,16,407.20238756052083,973.4999324380809,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-16,17,329.7978091476866,973.4999324380809,2,0,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,18,282.45817206524237,973.4999324380809,3,1,0,0.0,2
nested,w03-jan-scarcity,2024-01-16,19,361.5023965898705,973.4999324380809,2,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,0,60.85643347829415,465.0185802891825,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-17,0,68.79121939384859,613.6096797592955,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-17,0,52.032516112548336,348.6989707389694,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-17,0,51.044606440620896,369.3737282766635,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-17,0,66.3334371631741,552.0763442521977,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,1,31.74576744094287,465.0185802891825,1,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-17,1,32.91307965214051,613.6096797592955,1,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-17,1,23.345627196065152,348.6989707389694,1,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-17,1,22.015743851599552,369.3737282766635,1,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-17,1,38.06912853167543,552.0763442521977,1,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,2,43.42527168116584,465.0185802891825,1,1,0,0.23373760035772762,1
single03,w03-jan-scarcity,2024-01-17,2,47.88465274137354,613.6096797592955,1,1,0,2.1959926452940266,1
single005,w03-jan-scarcity,2024-01-17,2,36.15180470704439,348.6989707389694,1,1,0,0.09980661537380797,1
ctxfree,w03-jan-scarcity,2024-01-17,2,38.22047159226503,369.3737282766635,1,1,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-17,2,48.40194642574062,552.0763442521977,1,1,0,1.4305130924520597,1
nested,w03-jan-scarcity,2024-01-17,3,38.18784777842643,465.0185802891825,1,1,0,0.0,1
single03,w03-jan-scarcity,2024-01-17,3,40.40208144572199,613.6096797592955,1,1,0,0.4517973600346892,0
single005,w03-jan-scarcity,2024-01-17,3,36.63974039906077,348.6989707389694,1,1,0,0.0,1
ctxfree,w03-jan-scarcity,2024-01-17,3,35.05181693363329,369.3737282766635,1,1,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-17,3,34.596975006744,552.0763442521977,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,4,24.13323981802131,465.0185802891825,2,0,0,0.0,1
single03,w03-jan-scarcity,2024-01-17,4,19.866348412655498,613.6096797592955,2,0,0,0.0,1
single005,w03-jan-scarcity,2024-01-17,4,16.55205736993787,348.6989707389694,2,0,0,0.0,1
ctxfree,w03-jan-scarcity,2024-01-17,4,16.783158537175325,369.3737282766635,2,0,0,0.0,1
windowonly,w03-jan-scarcity,2024-01-17,4,26.73940653721695,552.0763442521977,2,2,1,0.0,1
nested,w03-jan-scarcity,2024-01-17,5,46.16655126241545,465.0185802891825,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,6,57.37258092281701,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,7,41.62062378862743,465.0185802891825,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,8,58.33696618168551,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,9,35.80063801797755,465.0185802891825,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,10,45.47144576288696,465.0185802891825,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,11,51.670188663095985,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,12,21.317586164884005,465.0185802891825,2,2,0,0.0,2
nested,w03-jan-scarcity,2024-01-17,13,49.82782205324645,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,14,48.15407674681586,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,15,32.363248769748935,465.0185802891825,2,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-17,16,51.48148732173328,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,17,11.515327621892311,465.0185802891825,2,1,0,0.0,2
nested,w03-jan-scarcity,2024-01-17,18,50.82288360772958,465.0185802891825,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-17,19,32.73296839797371,465.0185802891825,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-18,0,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-18,0,0.0,0.0,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-18,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-18,0,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-18,0,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,1,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-18,1,0.0,0.0,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-18,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-18,1,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-18,1,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,2,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-18,2,0.0,0.0,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-18,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-18,2,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-18,2,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,3,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-18,3,0.0,0.0,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-18,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-18,3,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-18,3,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,4,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-18,4,0.0,0.0,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-18,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-18,4,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-18,4,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,5,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,6,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,7,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,8,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,9,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,10,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,11,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,12,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,13,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,14,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,15,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,16,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,17,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,18,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-18,19,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,0,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-19,0,2.7790934266442093,124.40032259873945,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-19,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-19,0,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-19,0,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,1,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-19,1,5.77078736205732,124.40032259873945,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-19,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-19,1,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-19,1,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,2,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-19,2,7.223991169743158,124.40032259873945,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-19,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-19,2,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-19,2,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,3,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-19,3,5.113130571545895,124.40032259873945,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-19,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-19,3,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-19,3,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,4,0.0,0.0,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-19,4,6.883618128756808,124.40032259873945,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-19,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-19,4,0.0,0.0,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-19,4,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,5,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,6,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,7,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,8,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,9,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,10,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,11,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,12,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,13,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,14,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,15,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,16,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,17,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,18,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-19,19,0.0,0.0,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,0,17.469592701301792,198.46072096720053,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-20,0,19.30536939169849,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-20,0,15.903296923465462,157.41508649874646,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-20,0,15.549298001725617,147.74949131066538,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-20,0,18.726922660615912,232.78468823204835,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,1,24.8950203472138,198.46072096720053,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-20,1,26.7307970376105,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-20,1,23.32872456937747,157.41508649874646,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-20,1,22.974725647637626,147.74949131066538,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-20,1,26.15235030652792,232.78468823204835,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,2,9.555169607746848,198.46072096720053,1,1,0,1.5739771125769266,1
single03,w03-jan-scarcity,2024-01-20,2,4.131561588261661,248.8006451974789,1,1,0,4.853819128697921,1
single005,w03-jan-scarcity,2024-01-20,2,9.045789575278604,157.41508649874646,1,1,0,1.8829174456027147,1
ctxfree,w03-jan-scarcity,2024-01-20,2,12.538844931748429,147.74949131066538,1,1,0,0.7228876798570525,1
windowonly,w03-jan-scarcity,2024-01-20,2,12.871959022176725,232.78468823204835,1,1,0,2.381838558019041,1
nested,w03-jan-scarcity,2024-01-20,3,23.108239435536973,198.46072096720053,0,0,0,0.0,0
single03,w03-jan-scarcity,2024-01-20,3,24.94401612593373,248.8006451974789,0,0,0,0.0,0
single005,w03-jan-scarcity,2024-01-20,3,21.5419436577007,157.41508649874646,0,0,0,0.0,0
ctxfree,w03-jan-scarcity,2024-01-20,3,21.187944735960855,147.74949131066538,0,0,0,0.0,0
windowonly,w03-jan-scarcity,2024-01-20,3,24.365569394851093,232.78468823204835,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,4,6.463461702196639,198.46072096720053,1,1,0,1.5219382754387993,1
single03,w03-jan-scarcity,2024-01-20,4,3.7188938569213406,248.8006451974789,1,1,0,4.615372137607068,0
single005,w03-jan-scarcity,2024-01-20,4,6.752492074242184,157.41508649874646,1,1,0,1.5219412667148333,1
ctxfree,w03-jan-scarcity,2024-01-20,4,7.092098114266037,147.74949131066538,1,1,0,0.7228756036442405,1
windowonly,w03-jan-scarcity,2024-01-20,4,5.595081391751478,232.78468823204835,1,1,0,2.3818016000419817,1
nested,w03-jan-scarcity,2024-01-20,5,6.791913927734186,198.46072096720053,1,1,0,0.0,1
nested,w03-jan-scarcity,2024-01-20,6,20.06211642983908,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,7,12.967232272180127,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,8,19.069732563179628,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,9,0.42351027405175046,198.46072096720053,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-20,10,-1.8035997861691726,198.46072096720053,1,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,11,18.03594212326209,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,12,26.118832544164547,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,13,15.197030690987845,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,14,19.542554714368578,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,15,10.407825611520536,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,16,16.95001144398742,198.46072096720053,0,0,0,0.0,0
nested,w03-jan-scarcity,2024-01-20,17,-4.589096182963942,198.46072096720053,1,0,0,0.0,1
nested,w03-jan-scarcity,2024-01-20,18,23.724555688617215,198.46072096720053,0,0,0,0.0,0
